Sourcerecord ID,Source Title,ISSN,EISSN,Active or Inactive,Coverage,Article Language in Source (Three-Letter ISO Language Codes),Source Type,Title History Indication,Related Title 1,Other Related Title 2,Other Related Title 3,Other Related Title 4,Added to List June 2026
16202,International Review of Neurobiology,00747742,21625514,Active,1992-2026; 1988-1990; 1981-1986; 1979; 1974-1977; 1969-1972; 1959-1967,ENG,Book Series,,,,,,
19700200986,International Review of Pragmatics,18773095,18773109,Active,2013-2026; 2009,ENG,Journal,,,,,,
16203,International Review of Psychiatry,09540261,13691627,Active,1989-2026,ENG,Journal,,,,,,
11700154729,International Review of Public Administration,12294659,23317795,Active,1999-2026,ENG,Journal,,,,,,
21101185499,International Review of Public Policy,26793873,27066274,Active,2019-2026,ENG,Journal,,,,,,
21100216328,International Review of Research in Developmental Disabilities,22116095,,Active,2011-2025,ENG,Book Series,,,,,,
16205,International Review of Research in Mental Retardation,00747750,,Inactive,1999-2010; 1997; 1990-1993; 1988; 1984-1986; 1981-1982; 1978; 1976; 1973-1974; 1970-1971; 1968; 1966,ENG,Book Series,,,,,,
17781,International Review of Research in Open and Distributed Learning,,14923831,Active,2000-2026,ENG,Journal,,,,,,
22844,"International Review of Retail, Distribution and Consumer Research",09593969,14664402,Active,1990-2026,ENG,Journal,,,,,,
15347,International Review of Social History,00208590,1469512X,Active,1956-2026,ENG,Journal,,,,,,
21100790809,International Review of Social Psychology,,23978570,Active,2016-2026,ENG,Journal,Formerly known as,Revue Internationale de Psychologie Sociale,,,,
21100877201,International Review of Social Research,20698267,20698534,Inactive,2021; 2018-2019,ENG,Journal,,,,,,
15525,International Review of Sociology,03906701,14699273,Active,2003-2026; 1999; 1997; 1987-1994,ENG,Journal,,,,,,
17900156719,International Review of Sport and Exercise Psychology,1750984X,17509858,Active,2009-2026,ENG,Journal,,,,,,
5700181457,International Review of the Aesthetics and Sociology of Music,03515796,,Active,2018-2025; 2009-2016,ENG; FRE; SCR,Journal,,,,,,
19900191551,International Review of the Red Cross,18163831,16075889,Active,2005-2026,ENG,Journal,,,,,,
5600153350,International Review of Victimology,02697580,20479433,Active,2012-2026; 1990-2010,ENG,Journal,,,,,,
18800156705,International Review on Computers and Software,18286003,18286011,Inactive,2009-2016,ENG,Journal,,,,,,
19700202601,International Review on Modelling and Simulations,19749821,25331701,Active,2010-2026,ENG,Journal,,,,,,
17500155141,International Review on Public and Nonprofit Marketing,18651984,18651992,Active,2009-2026; 2001,ENG,Journal,,,,,,
26927,International Reviews in Physical Chemistry,0144235X,1366591X,Active,1985-2024; 1981-1983,ENG,Journal,,,,,,
21250,International Reviews of Immunology,08830185,15635244,Active,1986-2026,ENG,Journal,,,,,,
21101395698,"International Scientific Conference on Electric Power Engineering, EPE",23765623,23765631,Active,2025-2026,ENG,Journal,,,,,,
21101442429,"International Scientific Conference on Power and Electrical Engineering of Riga Technical University, RTUCON",,27683338,Active,2025,ENG,Journal,,,,,,Added
21101426600,"International Scientific Symposium Metrology and Metrology Assurance, MMA",,25349325,Active,2025,ENG,Journal,,,,,,
21101387478,"International Scientific-Business Conference LIMEN Leadership, Innovation, Management and Economics: Integrated Politics of Research",26836149,,Active,2022-2024,ENG,Book Series,,,,,,
25835,International Security,01622889,15314804,Active,1996-2026; 1984,ENG,Journal,,,,,,
29906,International Seminars in Surgical Oncology,,14777800,Inactive,2004-2010,ENG,Journal,,,,,,
21101047142,International Series in Advanced Management Studies,23668814,23668822,Active,2024-2025; 2017-2022,ENG,Book Series,,,,,,
21100438182,International Series in Operations Research and Management Science,08848289,22147934,Active,2002-2026; 1999-2000; 1995,ENG,Book Series,,,,,,
21101176730,International Series in the Psychology of Religion,09254153,,Inactive,2013; 2008; 2003-2005; 2000-2001; 1998; 1996; 1994; 1990,ENG,Book Series,,,,,,
21100901904,International Series of Numerical Mathematics,03733149,22966072,Inactive,2021-2022; 2018-2019; 2011-2016; 2009; 2007; 2005; 1990-1991; 1983; 1969,ENG,Book Series,,,,,,
13888,International Series on Advances in Boundary Elements,14601419,,Inactive,2000-2004,ENG,Book Series,,,,,,
21101090014,International Series on Public Policy,25247301,2524731X,Active,2016-2026,ENG,Book Series,,,,,,
25630,International Shipbuilding Progress,0020868X,15662829,Active,1994-2026; 1969-1992; 1957-1959,ENG,Journal,,,,,,
28552,International Small Business Journal: Researching Entrepreneurship,02662426,17412870,Active,1982-2026,ENG,Journal,,,,,,
27217,International Social Science Journal,00208701,14682451,Active,2016-2026; 2008-2014; 1978-2006; 1973-1975,ENG,Journal,,,,,,
18165,International Social Security Review,0020871X,1468246X,Active,1967-2026,ENG,Journal,,,,,,
29840,International Social Work,00208728,14617234,Active,1959-2026,ENG,Journal,,,,,,
21101095574,International Society of Gynecological Endocrinology Series,21978735,21978743,Active,2023-2024; 2021; 2014-2019,ENG,Book Series,,,,,,
15532,International Sociology,02685809,14617242,Active,1986-2026,ENG,Journal,,,,,,
21100817619,International Soil and Water Conservation Research,20956339,2589059X,Active,2013-2026,ENG,Journal,,,,,,
5800169295,International Spectator,03932729,17519721,Active,1983-2026,ENG,Journal,Formerly known as,Spettatore Internazionale,,,,
21101114177,International Sport Coaching Journal,2328918X,23289198,Active,2019-2026; 2014,ENG,Journal,,,,,,
5800207377,International SportMed Journal,,15283356,Inactive,2006-2014,ENG,Journal,,,,,,
21100396512,International Sports Law Journal,15677559,22135154,Active,2013-2026,ENG,Journal,,,,,,
21100792099,International Sports Studies,14430770,,Active,2015-2026,ENG,Journal,,,,,,
12068,International Statistical Review,03067734,17515823,Active,1996-2026; 1992-1994; 1990; 1987; 1985; 1982,ENG,Journal,,,,,,
21100461499,International Straits of the World,09244867,,Inactive,2022; 2017-2019; 2010,ENG,Book Series,,,,,,
25845,International Studies,00208817,09730702,Active,1985-2026; 1973-1982; 1959-1969,ENG,Journal,,,,,,
19700187704,International Studies in Catholic Education,19422539,19422547,Active,2010-2026,ENG,Journal,,,,,,
21101095621,International Studies in Entrepreneurship,15721922,21975884,Active,2026; 2024; 2014-2022; 2005-2012,ENG,Book Series,,,,,,
21100405698,International Studies in Human Rights,09244751,,Active,2026; 2023-2024; 2014-2021; 2006-2012; 1994; 1991,ENG,Book Series,,,,,,
16300154703,International Studies in Philosophy,02705664,,Inactive,2002-2008,ENG,Journal,,,,,,
21100425316,International Studies in Religion and Society,15734293,,Active,2024-2026; 2012-2020; 2009-2010; 2007,ENG,Book Series,,,,,,
21100406913,International Studies in Sociology and Social Anthropology,00748684,,Active,2024-2026; 2017-2022; 2014-2015; 2007-2012; 1969,ENG,Book Series,,,,,,
5600152871,International Studies in Sociology of Education,09620214,17475066,Active,1991-2026,ENG,Journal,,,,,,
21100438078,International Studies in the History of Rhetoric,18751148,,Active,2023-2024; 2017-2021; 2015; 2012-2013; 2009-2010,ENG; GRE,Book Series,,,,,,
6500153210,International Studies in the Philosophy of Science,02698595,14699281,Inactive,1986-2017,ENG,Journal,,,,,,
90268,International Studies Notes,00947768,,Inactive,1985,,Journal,Continued as,International Studies Perspectives,,,,
21101126454,International Studies of Economics,28313224,,Active,2022-2026,ENG,Journal,Formerly part of,Frontiers of Economics in China,,,,
5800157981,International Studies of Management and Organization,00208825,15580911,Active,2009-2026; 2005,ENG,Journal,,,,,,
21101148502,International Studies on Military Ethics,22147926,,Active,2026; 2023-2024; 2018-2019; 2015-2016,ENG,Book Series,,,,,,
25847,International Studies Perspectives,15283577,15283585,Active,2000-2026,ENG,Journal,Formerly known as,International Studies Notes,,,,
25848,International Studies Quarterly,00208833,14682478,Active,1987-2026; 1985; 1982-1983; 1978; 1976; 1971-1974,ENG,Journal,,,,,,
25849,International Studies Review,15219488,14682486,Active,1999-2026,ENG,Journal,Formerly known as,Mershon International Studies Review,,,,
20117,International Sugar Journal,00208841,,Inactive,2020; 1996-2018; 1989; 1969-1985,ENG,Journal,Continued as,Sugar Industry International,,,,
21630,International Surgery,00208868,,Active,1966-2025,ENG,Journal,Formerly known as,The Journal of the International College of Surgeons,,,,
21100296638,International Symposia in Economic Theory and Econometrics,15710386,2977229X,Active,2018-2026; 2014-2015; 2012; 2010; 2007-2008,ENG,Book Series,,,,,,
21101393618,"International Symposium on 3D Power Electronics Integration and Manufacturing, 3D-PEIM",28378369,28378393,Active,2025,ENG,Journal,,,,,,
21101425969,"International Symposium on Computing and Networking Workshops, CANDARW",,28321324,Active,2025,ENG,Journal,,,,,,
21101276928,"International Symposium on Inertial Sensors and Systems, ISISS",23773464,23773480,Active,2024-2025,ENG,Journal,,,,,,
21101320231,"International Symposium on Medical Robotics, ISMR",28313690,27719049,Active,2025-2026,ENG,Journal,,,,,,
28062,International Tax and Public Finance,09275940,15736970,Active,1994-2026,ENG,Journal,,,,,,
21101136847,International Tax Studies,,25901117,Active,2019-2026,ENG,Journal,,,,,,
21101287782,International Technology Education Studies,18798748,,Active,2023-2025; 2021; 2019; 2016; 2011-2013; 2008-2009; 2006,ENG,Book Series,,,,,,
21101320236,"International Teletraffic Congress, ITC",28356667,28356446,Active,2025,ENG,Journal,,,,,,
68580,International Textile Bulletin. Yarn Forming,10128433,,Inactive,1990-1992,,Journal,Continued as,International Textile Bulletin: Yarn and Fabric Forming,,,,
70775,"International Textile Bulletin: Dyeing, Printing, Finishing",10128417,,Inactive,1978-2004,ENG,Journal,Formerly known as,International Textile Bulletin: Knitting/Hosiery/Embroidery/Making-Up (World Edition),,,,
32199,International Textile Bulletin: Knitting/Hosiery/Embroidery/Making-Up (World Edition),05390788,,Inactive,1978-1982,,Journal,Continued as,"International Textile Bulletin: Dyeing, Printing, Finishing",,,,
16000,"International Textile Bulletin: Nonwovens, Industrial Textiles",10246592,,Inactive,1993-2002,ENG,Trade Journal,,,,,,
16009,International Textile Bulletin: Yarn and Fabric Forming,10246541,,Inactive,1993-1997,ENG,Journal,Formerly known as,International Textile Bulletin. Yarn Forming,,,,
87881,International Textile Manufacturing,10129545,,Inactive,1990-1997,,Trade Journal,,,,,,
19900191537,International Theory,17529719,17529727,Active,2009-2026,ENG,Journal,,,,,,
13742,International Tinnitus Journal,09465448,,Active,1998-2025,ENG,Journal,,,,,,
28854,International Trade Journal,08853908,15210545,Active,1986-2026,ENG,Journal,,,,,,
21101176020,International Trade Law and Regulation,13573136,27542009,Active,2019-2025,ENG,Journal,,,,,,
9700153238,International Transactions in Operational Research,09696016,14753995,Active,1994-2026,ENG,Journal,,,,,,
21100241220,International Transactions on Electrical Energy Systems,,20507038,Active,2012-2026,ENG,Journal,Formerly known as,European Transactions on Electrical Power,,,,
21101146362,International Transfer Pricing Journal,13853074,23529172,Active,2019-2025,ENG,Journal,,,,,,
35342,International Tree Crops Journal,01435698,,Inactive,2000; 1998; 1995-1996; 1982-1993; 1980,ENG,Journal,Continued as,Forests Trees and Livelihoods,,,,
30940,INTERNATIONAL UNDERWATER SYSTEMS DESIGN,02671085,,Inactive,1985-1990,,Journal,Continued as,International Ocean Systems Design,,,,
27525,International Urogynecology Journal,09373462,14333023,Active,1990-2026,ENG,Journal,,,,,,
19946,International Urology and Nephrology,03011623,15732584,Active,1970-2026,ENG,Journal,Incorporating,Urology and Nephrology,Geriatric Nephrology and Urology,,,
21101146370,International VAT Monitor,09250832,23529210,Active,2019-2026,ENG,Journal,,,,,,
17480,International Water and Irrigation,03345807,,Inactive,2018; 2001-2016; 1994-1999,ENG,Trade Journal,,,,,,
21101197369,International Water Law Series,23519606,,Active,2023-2024; 2017-2020; 2014-2015,ENG,Book Series,,,,,,
29340,International Water Power and Dam Construction,0306400X,,Inactive,1974-2018,,Journal,,,,,,
19900192130,International Wood Products Journal,20426445,20426453,Active,2010-2026,ENG,Journal,Formerly known as,Journal of the Institute of Wood Science,,,,
21101297184,"International Workshop on Mobile Terahertz Systems, IWMTS",28370082,28370090,Active,2025,ENG,Journal,,,,,,
500147003,International Wound Journal,17424801,1742481X,Active,2004-2026,ENG,Journal,,,,,,
21101438584,International Yearbook for Hermeneutics,2196534X,25688391,Active,2024; 2021-2022,ENG; GER,Book Series,,,,,,
21101132216,International Yearbook of Soil Law and Policy,25201271,2520128X,Active,2026; 2022-2024,ENG,Book Series,,,,,,
21101297247,"International Youth Conference on Radio Electronics, Electrical and Power Engineering, REEPE",28317297,28317262,Active,2025-2026,ENG,Journal,,,,,,
7100153101,International Zoo Yearbook,17481090,00749664,Inactive,2005-2020; 2003; 2000; 1997-1998; 1986-1995; 1984; 1965-1982; 1960-1963,ENG,Journal,,,,,,
21101170615,Internationale Forschungen zur Allgemeinen und Vergleichenden Literaturwissenschaft,09296999,,Active,2024-2025; 1993-2022,ENG; GER,Book Series,,,,,,
21100261935,Internationale Kirchliche Zeitschrift,00209252,,Inactive,2015-2023; 2011-2013,ENG; FRE; GER,Journal,,,,,,
21101040216,Internationale Neerlandistiek,18769071,22145729,Active,2019-2026,DUT; ENG,Journal,,,,,,
101513,Internationale Papierwirtschaft IPW,09498303,,Inactive,1997-2002,GER,Journal,Continued as,International Paperworld IPW,,,,
25867,Internationale Politik,1430175X,,Inactive,2022-2023; 1996-2020,ENG,Journal,Formerly known as,Europa-Archiv,,,,
25868,Internationale Politik und Gesellschaft,09452419,,Inactive,2005-2011,ENG; GER,Journal,,,,,,
31487,Internationale Revue der Gesamten Hydrobiologie,00209309,,Inactive,1983-1997; 1959-1981; 1936-1943; 1920-1934; 1908-1918,ENG,Journal,Continued as,International Review of Hydrobiology,,,,
6200180193,Internationale Zeitschrift für Angewandte Physiologie Einschließlich Arbeitsphysiologie,00209376,,Inactive,1955-1973,,Journal,Continued as,Arbeitsphysiologie,European Journal of Applied Physiology and Occupational Physiology,,,
